published_date,sentiment_score
2024-04-09 07:00:00,-0.836
2024-04-27 07:00:00,-0.296
2024-04-27 07:00:00,-0.5994
2024-04-23 07:00:00,-0.4588
2024-03-27 07:00:00,0.4215
2024-03-26 07:00:00,-0.5106
2024-04-25 07:00:00,-0.2144
2024-04-24 07:00:00,0.4215
2024-04-04 07:00:00,0.0
2024-04-30 07:00:00,-0.8481
2024-03-26 07:00:00,0.7096
2024-04-12 07:00:00,0.4019
2024-03-22 07:00:00,0.0
2024-04-29 07:00:00,0.0
2024-04-16 07:00:00,0.0
2024-04-15 07:00:00,-0.5267
2024-04-24 07:00:00,0.3182
2024-03-15 07:00:00,-0.5267
2024-04-12 07:00:00,0.0
2024-04-23 07:00:00,-0.7351
2024-03-15 07:00:00,-0.2263
2024-04-04 07:00:00,-0.7506
2024-04-20 07:00:00,-0.5267
2024-04-10 07:00:00,0.0
2024-03-13 07:00:00,0.0
2024-04-05 07:00:00,0.6908
2024-04-15 07:00:00,-0.3818
2024-04-19 07:00:00,-0.4019
2024-03-19 07:00:00,-0.4767
2024-04-08 07:00:00,-0.5574
2024-04-12 07:00:00,-0.2732
2024-03-20 07:00:00,-0.6597
2024-03-14 07:00:00,-0.34
2024-04-08 07:00:00,-0.6705
2024-04-11 07:00:00,-0.8402
2024-03-27 07:00:00,-0.4767
2024-03-19 07:00:00,-0.8481
2024-04-25 07:00:00,0.296
2024-03-28 07:00:00,0.0
2024-04-03 07:00:00,0.1027
2024-03-22 07:00:00,0.25
2024-04-26 07:00:00,0.5574
2024-03-25 07:00:00,-0.3182
2024-04-18 07:00:00,0.0516
2024-04-30 07:00:00,-0.4404
2024-04-08 07:00:00,-0.3182
2024-03-20 07:00:00,0.5719
2024-04-15 07:00:00,-0.5267
2024-04-08 07:00:00,0.7269
2024-04-30 07:00:00,-0.802
2024-03-14 07:00:00,-0.7964
2024-04-25 07:00:00,0.5574
