title,description,url,published_date,source
Trump wants more tariffs. His earlier trade wars cost Americans $230 billion to date - CNN,Trump wants more tariffs. His earlier trade wars cost Americans $230 billion to date  CNN,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNMllpZzc1TnNRajdDVklBT1lIcXQ3RGFFUG9kUE8ybV92THd6enNpT29CLUJoUkR1cmRnSS1FQXdkY0xZUDNBUnFrVDdYb3lKRGlvVjIwV1ZxaXlGZkpHNHFGQ1YxUTEzdXlfbWVxTjRkNlBJRWdYUXFSa2xKRXU4RWc1TnRMbXpw0gF_QVVfeXFMTTBwU3ZxODhzTkVuSVA4cEtlb0cyVFc4VE1BS0FaUGRKajFBQnRPM1RSWVI3cDVGZzNTUGNjcHEwT2ctbi00YXJaTnlUeFc3V2ZJb2FqZWFzYUVqVE9ZcExjZmQySmctbFVJWEg1NTczdmdYSkRqWVBHWk1xUVY1TQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 18 Mar 2024 07:00:00 GMT","{'href': 'https://www.cnn.com', 'title': 'CNN'}"
Liz Truss backs Donald Trump to win US presidential election - BBC,Liz Truss backs Donald Trump to win US presidential election  BBC,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1qSVl6WHFwMWxCZ0d4aWV6TkVLNk1tYWctdDFZOUpEWk1TVER2d1ZQNDFnblA3RW9zWFlIeEpuSlNwdkNVVHBvSi1HZFhkOElEMGdaeGNONGLSAV5BVV95cUxPZWdNV2pENjQ4S1ZEN0pnd1FkZnB5RGw2T0haNWo1Q0c0bGQxVTZja0V1Y21fWUF5alI0SFhwR1FoUmJJQ0VNVnprNXU4R1dzM1BWc0hIdU83TnBVc2hn?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 15 Apr 2024 07:00:00 GMT","{'href': 'https://www.bbc.com', 'title': 'BBC'}"
Supreme Court appears likely to side with Trump on some presidential immunity - SCOTUSblog,Supreme Court appears likely to side with Trump on some presidential immunity  SCOTUSblog,https://news.google.com/rss/articles/CBMiswFBVV95cUxOeVFFZXQ2WlBOTGtGWjJDaUYzbmktM29LLVpOQWszMzVkWkhkOFk0LVBmMVVsNU04WHpVR2xWeFFEOGlOUjY0QWFIUWs5MXFrRjlRX1V3Y2lxTHlEQWFIa2h3QXE2c2tBXzN3OEFvY2NrS05fNVB5eHRMb19oLTB6YzQ4a05iZzI0OEhrd1hQWjVhbzhCS0JIcXZVdTFwVWk3V3Zvc1ZfTmxwVnBPNDNPR1k5TQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 25 Apr 2024 07:00:00 GMT","{'href': 'https://www.scotusblog.com', 'title': 'SCOTUSblog'}"
Here's what happens if Trump can't pay his $454 million bond - NPR,Here's what happens if Trump can't pay his $454 million bond  NPR,https://news.google.com/rss/articles/CBMioAFBVV95cUxPQlZKUG5odkxSVnFSQjBxbGFVLU4ycnN0ZHJYeEpEZFFucnJlT1V6VVQ2ejRldE1FaE1OcG1rNmVqdVpNY3FraFN3ZFVwSHZPT3hkZ3hzdnRrYnljbmZBNFJYVUY0MjNZNXg1cGxSRC0zZEhocUFEYlJjdjVkRG9tNTZwQUs1Q1FPSWp2Q3FBRW80YndnY0tEUUxSNU04QjNp?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 19 Mar 2024 07:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
Trump’s classified documents case is mired in delays that may run past election - PBS,Trump’s classified documents case is mired in delays that may run past election  PBS,https://news.google.com/rss/articles/CBMitwFBVV95cUxNRG1hNUdXSWo2UjBVTVhFeEJFaUtEV3RUWGF2WkNwMVFNLWhUVGhUd2xvQ2RULVQ4UVZFNHVfZV8wS1ZZUGl5a19ucnRJdG9vR2NiTS1qS1d0bnpxblhPT0duWWZkbkFHWlZfM3ROX2lLX21NajVSSHMwa3BBX1FVUE5ZclR6THNLaVdFME9KbExpME81NDZDcTJHclo1R3RYLVpUNmhEeTAzSnBPQ3BMZnFIWTVxaDg?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 27 Mar 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
New York state is demanding more information on Trump's $175 million appeal bond in civil fraud case - PBS,New York state is demanding more information on Trump's $175 million appeal bond in civil fraud case  PBS,https://news.google.com/rss/articles/CBMi0gFBVV95cUxNcGk4Q251a2V1Tnc2b1hzOUk5M3JrRnFuNUdvbkl0NUZpbWlsc2dORE02c3Z0N2tkU2lmM2VDaTl2bVdhMTFUVDJpeXlCaUNFVndJbDRIS1U5VHA2cVZNcG9JNGN0bDFyR081dHBUMEFFTk1OU01aTTh6RHlsTjlPRnNVcnc1dUR5WFAzb0l4b0t2bDJKSUs5aEJRV2lucWhIbXBmSWNWUGMwbVgxU3JqZ0ItQXpZa08yNlB1LVhmemgyZGJEZGMwWEY3ckFkTnV2VEE?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 04 Apr 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Manhattan DA suggests Trump violated gag order with post about daughter of hush-money trial judge - PBS,Manhattan DA suggests Trump violated gag order with post about daughter of hush-money trial judge  PBS,https://news.google.com/rss/articles/CBMi0AFBVV95cUxNWXlGMzRUNnlwTzF1LXBFdEIzZEJ6dGdtUW95UTBmOTBUQi1WY0R2dTVqdzgtUHUzOWxWVGFMOHR6SFFVazJuOG5ZRzRKOTVFUUNROVhaX3FUQjNvR3JmNG5MRU1BM3gxbTVMdF9CX2NOM2liTW4zcUtMQVpUellya1NMbm5RbmRsaWxZdkpGNmx5X25FSVozMkxJMi0zYjhQNkdKNkI3UEVNRi1wamgtLS1td0JwYWFtWWVrUTdoZGhBYTZyLWRFUzZJZEtSY2VF?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 29 Mar 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Trump New York hush-money trial is far from a slam dunk - BBC,Trump New York hush-money trial is far from a slam dunk  BBC,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1ydW9fMXpRQ193M1pFN2U0S3FSRFFLMkJaVm1JMkExUVptLXh4dEVZUloyRTdraEstSklmdHFkMkw5Q2NOQkJ0ZFcyRjNBMHh3ZlZtN0NjcVJrTjdkT3fSAWNBVV95cUxOdnZOajFqdHU0NDBqakVQN3NtQzNGTWhsQ3JXMThoRTlMR3RPNUJHMWJxOUMzTHU2bldTMEhUSzhkVTNzS0J1ZmtTT1ptdklJTmRRN1dfSWtnbEtqUFFYNnR3WVE?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sat, 13 Apr 2024 07:00:00 GMT","{'href': 'https://www.bbc.com', 'title': 'BBC'}"
"If convicted this year, Trump could lose the right to vote for himself - NPR","If convicted this year, Trump could lose the right to vote for himself  NPR",https://news.google.com/rss/articles/CBMifEFVX3lxTE5wTVVrZ2tXNGtYU0c1SjRoVDZiSzdHS05yaWhxVFpkcGtrbUZvd2FaRUdiRHdPek14YlBxdURGWXNlNFp5LVZ6TzQtM2VIZzZycTFPMTVnbDRScTRwRU9aeFhyZ2haQjltbm9mR3Q0YUV0QUhzcjh4MXhmRUc?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sun, 14 Apr 2024 07:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
"In Tight Presidential Race, Voters Are Broadly Critical of Both Biden and Trump - Pew Research Center","In Tight Presidential Race, Voters Are Broadly Critical of Both Biden and Trump  Pew Research Center",https://news.google.com/rss/articles/CBMixgFBVV95cUxObXZ2Zk1ib0FTelRuZXdsOEVieDRRZC01TThtajk3ZjJPNkhtdnZfa3dtbk1hc3EyVTBxVVpJTWxsZGtzUEdlenJWZzVvNDVUTnlISGprZlpKQ1hTZjk2dFNROXVUOXRialdPWDRvUHZNZTFfY0lzY3E1M2tMQm5yTWRMYkZBSm9Kd0htNzh2Z0JueGo4N2NoOHA0TW1oZzZsMC0tMFRHZ3hTdV9OTTV6MGJsTWhzWDRmeFQ3SWk3NkRlWl9ZSkE?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 24 Apr 2024 07:00:00 GMT","{'href': 'https://www.pewresearch.org', 'title': 'Pew Research Center'}"
Trump Prevails in Supreme Court Challenge to His Eligibility (Published 2024) - The New York Times,Trump Prevails in Supreme Court Challenge to His Eligibility (Published 2024)  The New York Times,https://news.google.com/rss/articles/CBMikAFBVV95cUxNa2FNR0ZqVUlTeUdObWttbUFoTl9JdkhVZ3p0MzdWVmJCS21TQ0lPNnVLRU0ySFp2T1d4VDM5akNQTWE0NlNCTVpVcU9qRGhUeFh5eGtvdzU2Q3ZzUDFlUEE4TkE4WEVoV3dPNWo4Mlp2WmRCY2hJcGo5aU1FcHVDTjJ4T3l6TFJhWERHbGlFSEU?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 04 Mar 2024 08:00:00 GMT","{'href': 'https://www.nytimes.com', 'title': 'The New York Times'}"
Trump’s social media company starts trading on Nasdaq - PBS,Trump’s social media company starts trading on Nasdaq  PBS,https://news.google.com/rss/articles/CBMilAFBVV95cUxQZ3c0ak9VemhRb3hSMTlZcThZdGZ1bF9MamRCLU92MTZyTG1DZlVsUXkzR090SWtmN0wxTTRodzJJOXB2Wnlhem1IdlpDRVQxOFJQNDJSOGx1V04wVG5NR2NGWUJuWVhOeHZ2a1RscDNaMlA2Y1dRdTJCcVd1UVhVSGI5ZjFRVm00OHVjNFlhTWIwUXht?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 26 Mar 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Trump says Jews who vote for Democrats ‘hate Israel’ and their religion - AP News,Trump says Jews who vote for Democrats ‘hate Israel’ and their religion  AP News,https://news.google.com/rss/articles/CBMingFBVV95cUxQOHZub0MybnU2NHVFbUl3NmwyZld2eDRhXzUxR3V0dFNnWnBZYnJCTTYwdlQ2Z3hZTS1BOW1ZNkduM2JVNjBMVWVQTHllNjVZMEVaNEZTWVlIMktEZ0FyOHc4eDI4YkFqVGVCTF9MZ0F1OE04bFptbjdtdGgxakxUMVhhaUs3cUxEQVRWVDFZTzZEUFdyTENnM0V0OWRMdw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 19 Mar 2024 07:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
"As Biden tours the country and visits swing states, Trump is fundraising and playing golf - AP News","As Biden tours the country and visits swing states, Trump is fundraising and playing golf  AP News",https://news.google.com/rss/articles/CBMijgFBVV95cUxNM2RDamk5MU1ud2FqZ0JMLTB0a2diN25yeFFlN21HWEdYNUNCRHV0WmVBVlJNQnpYWEoxRjRVamJiYWJKRk15QjBpeEhnMVVDYktKcWVsZk5ldHR2VDZ5dFJqODR2ZTZIUzdNYl9QS001b3Y0OEh6amI1TjVZZ2hzOHA0YW94N1dsUjZ2Z1h3?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 25 Mar 2024 07:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
"Inside Trump’s head-spinning week of legal drama, from New York to Arizona to D.C. - PBS","Inside Trump’s head-spinning week of legal drama, from New York to Arizona to D.C.  PBS",https://news.google.com/rss/articles/CBMiuAFBVV95cUxPdmVLUEhNaTNzVnpGbnBTV25STG1sYXpxMkZ4TVFBN2pocG1YNTdtdHh6Y0xhcnJBeVEzVVRZeVVHdnNhaERWYmtNLU12ZDM4Z0lnRHMtWUpQLV96M1RZbFlKaGRGSk55Tk9NTUp1X2JfbFgzTHdNSVVadlhjdXdIT24zZ1gwNWNvR25rTzYtdmpFVU5Ed2Vha2F1RUowVF81SlNnN0xlRmdYRXhVODRRUTB0ZjJOQmdw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Sat, 27 Apr 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Georgia Audit Confirms Trump Victory - Georgia Secretary of State (.gov),Georgia Audit Confirms Trump Victory  Georgia Secretary of State (.gov),https://news.google.com/rss/articles/CBMibEFVX3lxTE5neHA4YW5vUkVvQjJaLXQ0QXFnbGpfc2FFbmJJZ2FEczM1YjctUHAzNzdNa0xsNjRaZ1BvSUJnOFN0dkNxb0ZJaUNEM0NUOFpSaEJMVzRudHo0YkQyRzlmSnN1LWl5QV9JbFp0ag?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 22 Mar 2024 07:00:00 GMT","{'href': 'https://sos.ga.gov', 'title': 'Georgia Secretary of State (.gov)'}"
Appeals court has lowered Trump's bond in civil fraud case to $175 million - NPR,Appeals court has lowered Trump's bond in civil fraud case to $175 million  NPR,https://news.google.com/rss/articles/CBMigwFBVV95cUxOY3NBd0FRbVdZSjVGc3RLV3RfWThqUFJvaWRhN0ZwVW9HVUpBeWl2dHFIcDVGZXFZaF9zVWQ5ZmZRZTkxZ3JIZ05zSmZWbHdCWlR2VmN0QURnbXVISzRJaV94UFAyZE5Qem5IamRnMVJwWHF1YlpMc0FySjY0QWFxSHJzOA?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 25 Mar 2024 07:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
Tabloid publisher testifies he pledged to be Trump’s ‘eyes and ears’ during 2016 race - PBS,Tabloid publisher testifies he pledged to be Trump’s ‘eyes and ears’ during 2016 race  PBS,https://news.google.com/rss/articles/CBMivAFBVV95cUxPM0Rpb1kzVFR3cjdXRVBCR1Z6VG45NThRXzNpYjVydnJfWVJzeFVqaS1ETzUwTWNRNG5uNGxkSHRkb3RHdl9KaGtYbzBKWG9NUG1PSk1OVWt2VE9rbHBRMzg2VzMxM0NKazlrT3paeWZpQ2dzOFlJdDVfM2lWQm04NXlrQTl6N2NDRUwzR2lLc2V0dmdjdE5nNGN5VF9jZVhvVThreGxNWXR1ekhwbFIxZVV3LWxSYXN0V2lPOA?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 23 Apr 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Trump can pay smaller bond in civil fraud case as judge sets April date for hush money trial - CNN,Trump can pay smaller bond in civil fraud case as judge sets April date for hush money trial  CNN,https://news.google.com/rss/articles/CBMinAFBVV95cUxNRVR4ZklxVzczQmVoaWE0QXJ5VmhSQ1VOWnozVUM5OHdWYVF6OWNKNFlLM2ZOajc5QUpGcmFzYVBHajk4ek1tNWRhRWVwSXh1ZUFzcFF0VTNpOEw1N1k2VFpndzdORjFXd2V4NHNGbnZ2VUdSb2RDckRKTURCeUVPZjl1aDhtOWVIUUxfdUdLa3pEWjFTQXlWOXlBV1g?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 25 Mar 2024 07:00:00 GMT","{'href': 'https://www.cnn.com', 'title': 'CNN'}"
Millions Have Lost Their Right to Vote. Could Trump Join Them? - Campaign Legal Center,Millions Have Lost Their Right to Vote. Could Trump Join Them?  Campaign Legal Center,https://news.google.com/rss/articles/CBMilAFBVV95cUxQVmxzQUV6NjJBTjQ4MFh5TDRxd0h2U3ZjUVN1SkE2cDUxUi1PQ2piMVpDTUVIU3RvQ292c29vVHFOVkg3SUZPYXZjZzdmTm5pMnJrejNsTnJxMnhlQWlnWDQ2cS1xakdkR25OR1lNUldjT2ZnMzVxWkdadG5FX2tyRTVSMW8tS1pHc3BpQTRSSTBFQWdR?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 22 May 2024 07:00:00 GMT","{'href': 'https://campaignlegal.org', 'title': 'Campaign Legal Center'}"
Why Trump's tariff proposals would harm working Americans - Peterson Institute for International Economics,Why Trump's tariff proposals would harm working Americans  Peterson Institute for International Economics,https://news.google.com/rss/articles/CBMirgFBVV95cUxPRjYzS2VBcU9DWWJoNXNxMjdUS2dzZGFFR2JneV9zZFBSV1pfdXpRWnpTaVRvYkJMYzRBdlNoaWh3MWhGLWUwbjNqY2gwd3F3WHlrc3hGNEd1SS15UGZBd29JTDZoSUpnX2NFQkFCR1VMS0dhaUlSUjdsZXRSNHp3WmdxeEYtVTNyTjdTZXBxSllMYzFXYTZqR09tNGhEeGdUWElOUnFqSFZ3U3daM2c?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 20 May 2024 07:00:00 GMT","{'href': 'https://www.piie.com', 'title': 'Peterson Institute for International Economics'}"
"Trump’s conviction ‘a triumph for the rule of law,’ but election impact is unclear, Berkeley scholars say - Berkeley News","Trump’s conviction ‘a triumph for the rule of law,’ but election impact is unclear, Berkeley scholars say  Berkeley News",https://news.google.com/rss/articles/CBMi1AFBVV95cUxQbjdHRHUxYTVMNEpYTWRaZThORU9PSHhGdWZKWTZYdE1pVzNNdWkyalNQaHNzWmpjRWIxSW5QQXptRTQ1OHE1RG14TEROTmRfVXdzY0xMNHhkRGVmZ3h4Mkp1M1pCWG9ueVpYUzNTVDNhQUdXTnJNMUdhbkp3R2VadFJqWE54UnQtSWMxcGZEYWFoYXNWckExVDlqR00yRUNjZVB2YUxQRmYyVEVMLXVEUEFoN1VROW9aSXc1QThCc1dDSm94aVRnSmRlOVBZNEMwbjF6VA?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 30 May 2024 07:00:00 GMT","{'href': 'https://news.berkeley.edu', 'title': 'Berkeley News'}"
Trump is proposing to make tips tax-free. What would that mean for workers? - AP News,Trump is proposing to make tips tax-free. What would that mean for workers?  AP News,https://news.google.com/rss/articles/CBMiiwFBVV95cUxPRHZ4cHRsTGo2b3FHRWZDN3lrWUIyUVV1SG1Yc0V4WEloNDdLTF9WNTZMeWx4VlVqam9NZm4yc3NWbHZVbkxKODlYUXdvZ0p2TXV2YnZfN1pVd1dFa2dHZFBUODhZVXNtV25TUllXUVgtUUJyV21XOTVNVWFnUWlfeWZtSkt1Mkk5bUhz?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 20 Jun 2024 07:00:00 GMT","{'href': 'https://apnews.com', 'title': 'AP News'}"
How China would tackle a second Trump term - Brookings,How China would tackle a second Trump term  Brookings,https://news.google.com/rss/articles/CBMihAFBVV95cUxPellTNVN1NG1DTFJWZVVQd2c3eUUxbnh2V1lmV0ViSU1QRmRnbFFDMk5LUS1ocldhdWZyR29SbjlmaE95d0JMZFJxUnNmbmlTcXNWMkFOTXEwT1E3THVrUWRmdkJrZUFRQUx1b1JCUGNVaF95enMtbE8wUVk5bndEVnhnTFA?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 31 May 2024 07:00:00 GMT","{'href': 'https://www.brookings.edu', 'title': 'Brookings'}"
Trump Tariffs: Tracking the Economic Impact of the Trump Trade War - Tax Foundation,Trump Tariffs: Tracking the Economic Impact of the Trump Trade War  Tax Foundation,https://news.google.com/rss/articles/CBMie0FVX3lxTE5Xd2Q5aC00U3p1VGNlTWdtMjlPTVByTFhDUFNKS1I4VTQ2bVhRV0dTVU5VQTR6SnBXam9adnRiUTdMRkRTMmtKajdkRUpXQTFjZnh5bWgtWUtwTFZBUHBfTnJLVmZVT0plbWExSGh6QkdDLTJmNWRtSFp5aw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 10 Jun 2024 07:00:00 GMT","{'href': 'https://taxfoundation.org', 'title': 'Tax Foundation'}"
Former President Trump Press Conference Following Guilty Verdict - C-SPAN,Former President Trump Press Conference Following Guilty Verdict  C-SPAN,https://news.google.com/rss/articles/CBMiwAFBVV95cUxNRm8zbFRjSlcyOUt1S3V1dkl2RXpWZ214c2hRT3BkdjVYM3dtdXdPck4wXzRUb29raU1VRkQtRmtWUTNtbHhZS0JvWDdFaDFiZEoyVmk1TmwzdGRScVBoQjdIbjFuS3k2MU1RZ3Z2b2p0N21FNUhmQmNVZTZXc2dLRzhoc0NmbmdTd0tjdXNJb1hXSXYtOVl1bmd3MmlJSlQ0X2o1UnVtck5HYlRQMG1YSWRJZ0J6dXk1NEljRkhEMVk?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 31 May 2024 07:00:00 GMT","{'href': 'https://www.c-span.org', 'title': 'C-SPAN'}"
A second Trump term could slow the shift from fossil fuels as climate threats grow - NPR,A second Trump term could slow the shift from fossil fuels as climate threats grow  NPR,https://news.google.com/rss/articles/CBMilwFBVV95cUxNdElzbGxuNk40cGNsUkVJampGOXNUaUlORTVoVWgweVR2T3FVeXFfUnNXR0QwQlRwMWpjR05MSHlwYnVWbVlfLVNTVVVqSFhPeVk5Um01X21xWVJqVzJwdnVpQWhTU3h0eXp6TFhmRUZjWVhUcXRERWNNaWhWa3A3LUJpMHdvM1dFc2ZhdWdQMm1fS3FRMVZ3?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 25 Jun 2024 07:00:00 GMT","{'href': 'https://www.npr.org', 'title': 'NPR'}"
Donald Trump says he’d consider Ken Paxton for U.S. attorney general - The Texas Tribune,Donald Trump says he’d consider Ken Paxton for U.S. attorney general  The Texas Tribune,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQMkFtMnZzOS1oYURKR05YRDRiZ0Z4bDhKczl2V1l3QWxEYUxUdkUtc0xLNVdqNnR3TFp6cUZWNUhtME9kU2gxdHAyNzBJcjFkZUpvSVZTMmc5cWlVSmtKLUlWdFNpV0FzcWwxZi11aF9PTDNOcFpOWXNzbDVqMktnaWp6OGFJYXR3?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Mon, 20 May 2024 07:00:00 GMT","{'href': 'https://www.texastribune.org', 'title': 'The Texas Tribune'}"
'What have we done?' Lawyer testifying in Trump hush money trial describes shock at possible role in helping 2016 victory - PBS,'What have we done?' Lawyer testifying in Trump hush money trial describes shock at possible role in helping 2016 victory  PBS,https://news.google.com/rss/articles/CBMi0AFBVV95cUxOS0lKOUJnd1A1c3lNbmt6QS1RcWpSZGxRRDhIT25hWFMtLWJqVW01SWZ2YmFCQTFxUEhuYTh4R0E1UjZhNnRaY1U3cGxJQ3pHTko1WjctTU1EN0xLREdDSllmbTY5cF9JdGw5bjhNaVA2dXRSOFpVYTFEY2NJU054UFFvZ2tBYnlrN1oxek9leHVJRE1iQzJ5cFc2cU1QM3RhQWdLc1l6aWxEbng3aFdZT2RFOXNPWjFlZ3BDcHBRSm9JR1NxTktTODA0dm1qYUw1?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 02 May 2024 07:00:00 GMT","{'href': 'https://www.pbs.org', 'title': 'PBS'}"
Cao gets Trump's backing in GOP Senate primary - VPM,Cao gets Trump's backing in GOP Senate primary  VPM,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOTEVlUUZVejN3UWR4LS1VY1F2SHF2RFJUdHR1ZEt2WmhZYXREbTM5U2pOejB4M3U0X3c0S1Q1ekdZRl9IN19xN0VGTUh1UzNPdHhaZ3N1Yk5iMTVMUk5rajBxYkFhal84Vld5SVBTWWhKSzc1aVF6U3g1TDhwdVlfZGJ5eWZjckJ3?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 06 Jun 2024 07:00:00 GMT","{'href': 'https://www.vpm.org', 'title': 'VPM'}"
Trump Verdict Highlights Supreme Court’s Obstruction - Brennan Center for Justice,Trump Verdict Highlights Supreme Court’s Obstruction  Brennan Center for Justice,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNQkk4NTRta256QTBxV3hEREczUGJ6M1kya252clkwVDNmU1R5SklpMnMwZmh6R1E0c2czSklUbWh0aGhxWGNpZm1leHk3eXU5cDA4bEU0SDRZVXo0N3dqRTNaNTRscHFhZ1J0NnN0em5XeVlQQnliNzhXZnc2RlljNUdPdzhyT0hBalJqWUlGa0wwVHJYZktZNEk4cnlhZkhVMWVXZnRObTgwTXM?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 04 Jun 2024 07:00:00 GMT","{'href': 'https://www.brennancenter.org', 'title': 'Brennan Center for Justice'}"
Rep. Ogles Introduces 'let Trump Speak Act' To Ban Gag Orders On Defendants Put Forward By House GOP - Representative Ogles | (.gov),Rep. Ogles Introduces 'let Trump Speak Act' To Ban Gag Orders On Defendants Put Forward By House GOP  Representative Ogles | (.gov),https://news.google.com/rss/articles/CBMivwFBVV95cUxNUEVOeUFERVhPQTllTlF5bm9YaFpHd3RDb25YcWw5STNCYTFWSEg3Q0pRYWwycXBsWVdtU2NPZ3FWaTFHQXR0Qm9fcjJFZ2xLTnphem9iYXp2S3luWkNVUmE0d0Q3VDNuMnpudVU4VlBUUE03anh2eUF1SjNVZW5uSElPZi1CSWVwLXhuWm9rX1VnNHJPODZBVm1vX0prcjE4cDllOVAyRnhDcl9tVng1dUFZc3hmVS02aHQxVEdpZw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Thu, 16 May 2024 07:00:00 GMT","{'href': 'http://ogles.house.gov', 'title': 'Representative Ogles | (.gov)'}"
The Return of Peace Through Strength - Foreign Affairs,The Return of Peace Through Strength  Foreign Affairs,https://news.google.com/rss/articles/CBMihgFBVV95cUxON0E3ZEgycDFadkJWSjJtVDBZTXEtU2FfYngzUTRCbkZzYTRjS2JUdEZ1MHlEQmpiOVVjN0R5UHUzaTdjSzdIczgwR0Y3bWt4VWlncmt6UlZJakZKdld2R1RvcVJOYXl6bUZEeWRKM0paZnBMdmxybVVxTWJKWlF3d1RtbWtWdw?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Tue, 18 Jun 2024 07:00:00 GMT","{'href': 'https://www.foreignaffairs.com', 'title': 'Foreign Affairs'}"
Come Retribution - This American Life,Come Retribution  This American Life,https://news.google.com/rss/articles/CBMiY0FVX3lxTFAtRlQ1Y1ZkdEY1bE0taHUwWlZSOC1hbkRxTkE3bW1HVnMtVzF1UHQ2ZUY4ZFN2V0dNTVBDSGZYMENBZVl2S2RDNUtTQkhQeWp0V29Nd0xxcnoyZk9oUlVmUWQ1QQ?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Fri, 07 Jun 2024 07:00:00 GMT","{'href': 'https://www.thisamericanlife.org', 'title': 'This American Life'}"
Imagining Trump 2.0: Six scary policy scenarios for a second term - European Council on Foreign Relations (ECFR),Imagining Trump 2.0: Six scary policy scenarios for a second term  European Council on Foreign Relations (ECFR),https://news.google.com/rss/articles/CBMimAFBVV95cUxOTlp2eFljdFZSb0tVUkxYSUJNczduN3NCdFhHcndYS3ZCY0hqUUhSdnMwdUxLYzBrUURrWGpBYlJqQ1Rxa24zYUFnbldoaXp1S21aRTBPd0c0QVhfUk1tdERlTUFDQm1DQkQwMms4VWRuOTBZT19HS0NkOEstYm1Ea09Ua3Y1WlpwMk90UjdRNHVHZDY5MlFpMg?oc=5&hl=en-CA&gl=CA&ceid=CA:en,"Wed, 12 Jun 2024 07:00:00 GMT","{'href': 'https://ecfr.eu', 'title': 'European Council on Foreign Relations (ECFR)'}"
